1486380331000,230,44
1486380779000,230,45
1486380871000,230,45
1486381462000,230,45
1486381470000,220,45
1486381478000,230,44
1486382312000,230,44
1486382698000,230,44
1486383295000,230,44
1486383301000,230,45
1486383601000,230,45
1486383901000,230,45
1486384205000,230,45
1486384504000,230,45
1486384802000,230,44
1486385101000,230,45
1486385401000,230,45
1486385704000,230,45
1486386007000,230,45
1486386304000,230,45
1486386601000,230,46
1486386901000,230,45
1486387204000,230,45
1486387507000,230,45
1486387801000,230,44
1486388101000,230,45
1486388404000,230,42
1486388701000,230,41
1486389001000,230,44
1486389304000,230,44
1486389601000,230,44
1486389904000,230,44
1486390201000,230,43
1486390507000,210,20
1486390804000,210,19
1486391101000,210,19
1486391401000,210,35
1486391704000,190,19
1486392004000,190,19
1486392304000,190,19
1486392604000,190,19
1486392904000,190,18
1486393201000,190,18
1486393504000,180,19
1486393804000,180,19
1486394101000,180,19
1486394401000,170,19
1486394704000,170,19
1486395004000,170,19
1486395304000,170,19
1486395604000,170,19
1486395905000,160,20
1486396204000,170,19
1486396501000,170,20
1486396807000,180,19
1486397104000,190,19
1486397405000,190,19
1486397704000,200,19
1486398001000,200,19
1486398301000,200,19
1486398601000,210,18
1486398904000,210,19
1486399201000,210,19
1486399501000,210,19
1486399801000,210,19
1486400101000,210,20
1486400407000,210,20
1486400704000,210,20
1486401002000,210,20
1486401301000,220,20
1486401601000,220,20
1486401905000,220,20
1486402201000,220,20
1486402501000,220,20
1486402801000,220,21
1486403102000,220,23
1486403401000,220,24
1486403704000,220,23
1486404002000,220,20
1486404301000,220,25
1486404601000,220,25
1486404901000,220,26
1486405204000,220,26
1486405504000,220,27
1486405804000,220,27
1486406101000,220,23
1486406401000,220,31
1486406704000,220,31
1486407001000,220,26
1486407307000,220,27
1486407604000,220,31
1486407904000,230,30
1486408201000,230,30
1486408501000,230,30
1486408804000,220,31
1486409101000,220,31
1486409408000,220,31
1486409704000,220,32
1486410001000,220,31
1486410301000,220,33
1486410601000,220,32
1486410910000,220,32
1486411202000,220,31
1486411504000,220,34
1486411807000,220,33
1486412104000,220,34
1486412404000,220,34
1486412702000,220,33
1486413001000,220,34
1486413301000,220,36
1486413604000,230,36
1486413901000,230,34
1486414201000,230,37
1486414501000,230,36
1486414804000,230,38
1486415104000,220,35
1486415401000,230,36
1486415701000,220,35
1486416004000,220,35
1486416304000,230,40
1486416605000,220,37
1486416904000,220,37
1486417210000,220,35
1486417508000,220,36
1486417801000,220,35
1486418104000,230,40
1486418401000,220,36
1486418710000,230,39
1486419002000,230,39
1486419307000,230,40
1486419601000,230,39
1486419904000,230,40
1486420201000,230,40
1486420504000,230,41
1486420805000,230,41
1486421104000,230,41
1486421401000,220,39
1486421710000,220,40
